,1a,1b,1c,1d,1e,1f,1g,1h,2a,2b,2c,2d,2e,2f,2g,2h,3a,3b,3c,3d,3e,3f,3g,3h,4a,4b,4c,4d,4e,4f,4g,4h,5a,5b,5c,5d,5e,5f,5g,5h,6a,6b,6c,6d,6e,6f,6g,6h,7a,7b,7c,7d,7e,7f,7g,7h,8a,8b,8c,8d,8e,8f,8g,8h,val
22374,r,n,b,q,k,0,0,0,0,0,0,p,0,p,p,r,p,0,0,0,p,n,0,p,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,0,0,P,P,P,0,P,P,P,P,R,0,0,Q,K,B,0,R,437.5
22375,r,n,b,q,k,0,0,0,0,0,0,p,0,p,p,r,p,0,0,0,0,n,0,p,0,0,B,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,P,P,P,0,P,P,P,P,R,0,0,Q,K,B,0,R,535.5
22376,r,n,b,0,k,0,0,0,0,0,q,N,0,p,p,r,p,0,0,0,0,n,0,p,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,P,P,P,0,P,P,P,P,R,0,0,Q,K,B,0,R,634.5
22377,r,n,b,0,k,0,0,0,0,0,0,0,0,p,p,r,p,0,0,0,0,n,0,p,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,P,P,P,0,P,P,P,P,R,0,0,Q,K,B,0,R,1311.0
22378,r,n,b,0,k,0,0,r,0,0,0,0,0,p,p,0,p,0,0,Q,0,n,0,p,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,P,P,P,0,P,P,P,P,R,0,0,0,K,B,0,R,1520.0
22379,r,0,b,0,k,0,0,r,0,0,0,n,0,p,p,0,p,0,0,Q,0,n,0,p,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,P,P,P,0,P,P,P,P,0,0,K,R,0,B,0,R,1604.0
22380,r,n,b,Q,k,0,0,r,0,0,0,0,0,p,p,0,p,0,0,0,0,n,0,p,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,P,P,P,0,P,P,P,P,0,0,K,R,0,B,0,R,11306.0
22381,r,n,b,q,k,b,n,r,p,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,N,R,27.0
22382,r,n,b,q,k,b,n,r,p,p,p,0,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,126.5
22383,r,n,b,q,k,b,n,r,0,p,p,0,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,p,N,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,132.0
22384,r,n,b,q,k,b,n,r,0,p,p,0,p,p,0,p,p,0,0,0,0,0,p,0,0,0,0,p,N,0,0,0,0,0,0,P,0,0,0,0,0,0,N,0,0,0,0,0,P,P,P,0,P,P,P,P,R,0,B,Q,K,B,0,R,138.5
22385,r,n,b,q,k,b,n,r,0,p,p,0,p,p,0,0,p,0,0,0,0,0,p,0,0,0,0,p,N,0,0,p,0,0,0,P,0,0,0,0,0,0,N,0,P,0,0,0,P,P,P,0,0,P,P,P,R,0,B,Q,K,B,0,R,142.0
22386,r,n,b,q,k,b,n,r,0,p,p,0,p,0,0,0,p,0,0,0,0,0,N,0,0,0,0,p,0,p,0,p,0,0,0,P,0,0,0,0,0,0,N,0,P,0,0,0,P,P,P,0,0,P,P,P,R,0,B,Q,K,B,0,R,434.0
22387,r,n,b,q,0,b,n,N,0,p,p,k,p,0,0,0,p,0,0,0,0,0,0,0,0,0,0,p,0,p,0,p,0,0,0,P,0,0,0,0,0,0,N,0,P,0,0,0,P,P,P,0,0,P,P,P,R,0,B,Q,K,B,0,R,729.5
22388,0,n,b,q,0,b,n,N,r,p,p,k,p,0,0,0,p,0,0,0,0,0,0,0,0,0,0,p,0,p,0,Q,0,0,0,P,0,0,0,0,0,0,N,0,P,0,0,0,P,P,P,0,0,P,P,P,R,0,B,0,K,B,0,R,835.0
22389,0,n,b,q,0,b,n,N,r,p,p,0,p,Q,0,0,p,0,0,0,k,0,0,0,0,0,0,p,0,p,0,0,0,0,0,P,0,0,0,0,0,0,N,0,P,0,0,0,P,P,P,0,0,P,P,P,R,0,B,0,K,B,0,R,1024.5
22390,0,n,b,q,0,b,n,N,r,p,p,k,p,0,0,0,p,0,0,0,0,0,0,0,0,0,0,Q,0,p,0,0,0,0,0,P,0,0,0,0,0,0,N,0,P,0,0,0,P,P,P,0,0,P,P,P,R,0,B,0,K,B,0,R,1811.5
22391,0,n,b,q,k,b,n,N,r,p,p,0,p,0,0,0,p,0,0,0,0,0,0,0,0,B,0,Q,0,p,0,0,0,0,0,P,0,0,0,0,0,0,N,0,P,0,0,0,P,P,P,0,0,P,P,P,R,0,B,0,K,0,0,R,1513.0
22392,0,n,b,q,k,b,Q,N,r,p,p,0,p,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,p,0,0,0,0,0,P,0,0,0,0,0,0,N,0,P,0,0,0,P,P,P,0,0,P,P,P,R,0,B,0,K,0,0,R,1127.0
22393,0,n,b,q,k,b,Q,N,0,p,p,0,p,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,p,0,0,0,0,0,P,0,0,0,0,0,0,N,0,P,0,0,0,R,P,P,0,0,P,P,P,0,0,B,0,K,0,0,R,1519.5
22394,0,n,b,0,k,b,Q,N,0,p,p,0,p,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,p,0,0,0,0,0,P,0,0,0,0,0,0,N,0,0,0,0,0,R,P,P,0,0,P,P,P,0,0,B,0,K,0,0,R,2317.0
22395,0,0,b,0,k,b,Q,N,0,p,p,0,p,0,0,0,0,0,n,0,0,0,0,0,0,N,0,0,0,p,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,0,R,P,P,0,0,P,P,P,0,0,B,0,K,0,0,R,2398.5
22396,0,0,b,0,k,b,Q,N,0,p,p,0,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,R,P,P,0,0,P,P,P,0,0,B,0,K,0,0,R,2608.0
22397,0,0,b,0,k,b,Q,N,0,0,p,0,p,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,P,P,0,0,P,P,P,0,0,B,0,K,0,0,R,2708.5
22398,0,0,b,0,k,b,Q,0,0,0,0,0,p,0,0,0,0,0,0,0,0,0,N,0,0,N,p,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,P,P,0,0,P,P,P,0,0,B,0,K,0,0,R,2802.5
22399,0,0,0,0,k,Q,0,0,0,b,0,0,p,0,0,0,0,0,0,0,0,0,N,0,0,N,p,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,P,P,0,0,P,P,P,0,0,B,0,K,0,0,R,2909.5
22400,0,0,0,0,0,0,0,0,0,b,0,k,Q,0,0,0,0,0,0,0,0,0,N,0,0,N,p,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,P,P,0,0,P,P,P,0,0,B,0,K,0,0,R,3206.5
22401,0,0,0,0,0,0,0,0,0,b,0,0,Q,0,0,0,0,0,k,0,0,0,N,0,0,N,p,0,0,p,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,0,0,R,P,0,0,0,P,P,P,0,0,B,0,K,0,0,R,12902.5
22402,R,0,0,0,0,0,0,0,0,0,0,0,Q,0,0,0,0,0,k,0,0,0,N,0,0,N,p,0,0,p,0,0,0,0,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,P,P,P,0,0,B,0,K,0,0,R,13203.0
22403,R,0,0,0,0,0,0,0,0,0,0,0,Q,0,0,0,0,k,0,0,0,0,N,0,0,N,p,0,0,p,0,0,0,0,P,0,0,B,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,P,P,P,0,0,0,0,K,0,0,R,13206.0
22404,R,0,0,0,0,0,0,0,0,0,0,0,Q,0,0,0,0,0,k,0,0,0,N,0,0,N,p,0,0,p,0,0,0,0,P,0,0,B,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,P,P,P,0,0,0,0,0,R,K,0,13209.0
22405,R,0,0,0,0,0,0,0,Q,0,0,0,0,0,0,0,0,k,0,0,0,0,N,0,0,N,p,0,0,p,0,0,0,0,P,0,0,B,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,P,P,P,0,0,0,0,0,R,K,0,13210.0
22406,R,0,0,0,0,0,0,0,Q,0,0,0,0,0,0,0,0,0,k,0,0,0,0,0,0,N,p,0,N,p,0,0,0,0,P,0,0,B,0,0,0,0,0,0,0,0,0,0,0,P,0,0,0,P,P,P,0,0,0,0,0,R,K,0,13210.0
22407,r,n,b,q,k,b,n,r,p,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,27.0
22408,r,n,b,q,k,b,n,r,p,p,0,p,p,p,p,p,0,0,p,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,126.0
22409,r,n,b,q,k,b,0,r,p,p,0,p,p,p,p,p,0,0,p,0,0,0,0,n,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,132.0
22410,r,n,b,q,k,b,0,r,p,p,0,p,p,p,p,p,0,0,p,0,0,0,0,0,0,0,0,0,N,n,0,0,0,0,0,P,0,0,0,0,0,0,N,0,0,0,0,0,P,P,P,0,P,P,P,P,R,0,B,Q,K,B,0,R,133.5
22411,r,n,b,q,k,b,0,r,p,p,0,p,p,p,p,p,0,0,p,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,Q,0,0,0,0,0,0,N,0,0,0,0,0,P,P,P,0,P,P,P,P,R,0,B,0,K,B,0,R,336.0
22412,r,n,b,0,k,b,0,r,p,p,0,p,p,p,p,p,0,0,p,0,0,0,0,0,q,0,0,0,0,0,0,0,0,0,N,Q,0,0,0,0,0,0,N,0,0,0,0,0,P,P,P,0,P,P,P,P,R,0,B,0,K,B,0,R,411.5
22413,r,n,b,0,k,b,0,r,p,p,0,p,p,p,p,p,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Q,0,0,0,0,0,0,N,0,0,0,0,0,R,P,P,0,P,P,P,P,0,0,B,0,K,B,0,R,1133.0
22414,r,n,b,0,k,b,0,r,p,0,0,p,p,p,p,p,0,N,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q,0,0,0,0,0,0,N,0,0,0,0,0,R,P,P,0,P,P,P,P,0,0,B,0,K,B,0,R,1328.0
22415,N,n,0,0,k,b,0,r,p,b,0,p,p,p,p,p,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q,0,0,0,0,0,0,N,0,0,0,0,0,R,P,P,0,P,P,P,P,0,0,B,0,K,B,0,R,1510.0
22416,N,n,0,k,0,b,0,r,Q,b,0,p,p,p,p,p,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,R,P,P,0,P,P,P,P,0,0,B,0,K,B,0,R,2012.5
22417,N,Q,0,k,0,b,r,0,0,b,0,p,p,p,p,p,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,R,P,P,0,P,P,P,P,0,0,B,0,K,B,0,R,2399.5
22418,N,0,b,k,0,b,r,0,0,0,Q,p,p,p,p,p,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,R,P,P,0,P,P,P,P,0,0,B,0,K,B,0,R,12397.5
22419,N,0,Q,0,k,b,r,0,0,0,0,p,p,p,p,p,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,R,P,P,0,P,P,P,P,0,0,B,0,K,B,0,R,12397.5
22420,r,n,b,q,k,b,n,r,p,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,27.0
22421,r,0,b,q,k,b,n,r,p,p,p,p,p,p,p,p,n,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,122.0
22422,r,0,b,q,k,b,n,r,p,p,p,p,p,p,p,0,n,0,0,0,0,0,0,0,0,0,0,0,N,0,0,p,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,128.5
22423,r,n,b,q,k,b,n,r,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,N,N,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,134.5
22424,r,n,b,q,k,b,n,r,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,N,N,0,0,0,0,0,0,P,0,0,0,p,0,0,0,0,0,0,0,0,P,P,P,0,P,P,P,P,R,0,B,Q,K,B,0,R,140.0
22425,r,n,b,q,k,b,n,0,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,N,N,0,0,r,0,0,0,P,P,0,0,p,0,0,0,0,0,0,0,0,P,P,P,0,0,P,P,P,R,0,B,Q,K,B,0,R,220.0
22426,r,n,b,q,k,b,n,0,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,N,N,0,0,Q,0,0,0,P,P,0,0,0,0,0,0,0,0,0,0,p,P,P,P,0,0,P,P,P,R,0,B,0,K,B,0,R,721.0
22427,r,n,b,q,k,b,n,0,p,p,p,p,p,Q,p,0,0,0,0,0,0,0,0,0,0,0,0,N,N,0,0,0,0,0,0,P,P,0,0,0,0,0,0,0,0,0,0,0,P,P,P,0,0,P,p,P,R,0,B,0,K,B,0,R,10615.0
22428,r,n,b,q,k,b,n,r,p,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,27.0
22429,r,n,b,q,k,b,n,r,p,p,p,p,p,p,0,p,0,0,0,0,0,0,p,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,124.5
22430,r,n,b,q,k,b,0,r,p,p,p,p,p,p,0,p,0,0,0,0,0,n,p,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,129.5
22431,r,n,b,q,k,b,n,r,p,p,p,p,p,p,0,p,0,0,0,0,0,0,p,0,0,0,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,135.5
22432,r,n,b,q,k,b,n,r,p,p,p,p,0,p,0,p,0,0,0,0,p,0,p,0,0,0,0,0,N,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,130.5
22433,r,n,b,q,k,b,0,r,p,p,p,p,0,p,0,p,0,0,0,0,p,n,p,0,0,0,0,0,N,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,P,0,0,0,P,P,P,P,0,P,P,P,R,0,B,Q,K,B,0,R,133.5
22434,r,n,b,q,k,b,0,r,p,p,0,p,0,p,0,p,0,0,0,0,p,n,p,0,0,B,p,0,N,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,P,0,0,0,P,P,P,P,0,P,P,P,R,0,B,Q,K,0,0,R,211.0
22435,r,n,b,q,k,b,0,r,p,p,0,p,0,p,0,0,0,0,0,0,p,n,p,0,0,B,p,0,N,0,0,p,0,0,0,0,0,N,0,0,0,0,0,0,P,0,0,0,P,P,P,P,0,P,P,P,R,0,B,Q,0,R,K,0,214.5
22436,r,n,b,q,k,b,0,0,p,p,0,p,0,p,0,r,0,0,0,0,p,n,p,0,0,B,p,0,N,0,0,p,0,0,0,0,0,N,0,0,0,0,0,P,P,0,0,0,P,P,P,0,0,P,P,P,R,0,B,Q,0,R,K,0,217.5
22437,r,0,b,q,k,b,0,0,p,p,0,p,0,p,0,r,n,0,0,0,p,n,p,0,0,B,p,0,N,0,0,p,0,0,0,P,0,N,0,0,0,0,0,0,P,0,0,0,P,P,P,0,0,P,P,P,R,0,B,Q,0,R,K,0,215.5
22438,r,0,b,q,k,b,0,0,p,p,0,p,0,p,0,r,n,0,0,0,p,n,p,0,0,B,0,0,N,0,0,p,0,0,0,P,0,N,0,0,0,0,0,0,0,0,0,0,P,P,P,0,0,P,P,P,R,0,B,Q,0,R,K,0,215.5
22439,r,0,b,q,k,b,0,0,p,p,0,p,0,p,0,r,0,0,0,0,p,n,p,0,0,B,0,0,N,0,0,p,0,n,0,P,0,N,0,0,0,0,0,0,0,0,0,0,P,P,P,B,0,P,P,P,R,0,0,Q,0,R,K,0,239.5
22440,r,0,b,q,k,b,0,0,p,p,0,p,0,p,0,r,0,0,0,0,p,n,p,0,0,B,0,0,N,0,0,p,0,0,0,P,0,N,0,0,0,0,0,0,0,0,0,0,R,P,P,B,0,P,P,P,0,0,0,Q,0,R,K,0,414.0
22441,r,0,b,0,k,b,0,0,p,p,0,N,0,p,0,r,0,q,0,0,p,n,p,0,0,B,0,0,0,0,0,p,0,0,0,P,0,N,0,0,0,0,0,0,0,0,0,0,R,P,P,B,0,P,P,P,0,0,0,Q,0,R,K,0,412.0
22442,r,0,b,0,k,b,0,0,p,p,0,0,0,p,0,r,0,0,0,0,p,N,p,0,0,q,0,0,0,0,0,p,0,0,0,P,0,N,0,0,0,0,0,0,0,0,0,0,R,P,P,B,0,P,P,P,0,0,0,Q,0,R,K,0,841.0
22443,r,0,b,0,0,b,0,0,p,p,0,0,k,p,0,N,0,0,0,0,p,0,p,0,0,q,0,0,0,0,0,p,0,0,0,P,0,N,0,0,0,0,0,0,0,0,0,0,R,P,P,B,0,P,P,P,0,0,0,Q,0,R,K,0,1007.5
22444,r,0,b,0,0,b,0,0,p,p,0,0,k,p,0,N,0,0,0,0,p,0,p,0,0,0,0,0,0,0,0,p,0,0,0,P,0,N,0,0,0,0,0,0,0,0,0,0,R,P,P,B,0,P,P,P,0,0,0,0,0,Q,K,0,1407.0
22445,r,0,b,0,0,0,0,0,p,p,0,0,k,p,b,N,0,0,0,0,p,0,p,0,0,0,0,0,0,0,0,p,0,0,Q,P,0,N,0,0,0,0,0,0,0,0,0,0,R,P,P,B,0,P,P,P,0,0,0,0,0,0,K,0,1407.5
22446,r,0,b,0,0,0,0,0,p,p,0,0,k,p,0,N,0,0,0,0,p,0,p,0,0,0,0,0,0,0,0,p,0,0,0,Q,0,N,0,0,0,0,0,0,0,0,0,0,R,P,P,B,0,P,P,P,0,0,0,0,0,0,K,0,1517.0
22447,r,0,b,0,0,0,0,0,p,p,0,0,k,p,0,N,0,0,0,0,0,0,p,0,0,0,0,0,p,0,0,p,0,B,0,Q,0,N,0,0,0,0,0,0,0,0,0,0,R,P,P,0,0,P,P,P,0,0,0,0,0,0,K,0,11506.0
22448,r,0,b,0,k,0,0,0,p,p,0,0,0,p,0,0,0,0,0,0,0,N,p,0,0,0,0,0,p,0,0,p,0,B,0,Q,0,N,0,0,0,0,0,0,0,0,0,0,R,P,P,0,0,P,P,P,0,0,0,0,0,0,K,0,11506.0
22449,r,n,b,q,k,b,n,r,p,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,27.0
22450,r,n,b,q,k,b,n,r,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,124.5
22451,r,n,b,q,k,b,n,r,p,p,0,p,p,p,p,0,0,0,p,0,0,0,0,0,0,0,0,0,N,0,0,p,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,132.5
22452,r,n,b,q,k,b,n,r,p,p,0,p,p,p,0,0,0,0,p,0,0,0,p,0,0,0,0,0,N,0,0,p,0,0,0,0,P,0,0,0,0,0,N,0,0,0,0,0,P,P,P,P,0,P,P,P,R,0,B,Q,K,B,0,R,140.0
22453,r,n,b,q,k,b,n,r,p,p,0,p,p,p,0,0,0,0,p,0,0,0,p,0,0,0,0,0,N,0,0,0,0,0,0,0,P,0,Q,p,0,0,N,0,0,0,0,0,P,P,P,P,0,P,P,P,R,0,B,0,K,B,0,R,216.0
22454,r,n,b,q,k,b,0,r,p,p,0,p,p,p,0,0,0,0,p,0,0,n,p,0,0,0,0,0,N,0,0,0,0,0,0,0,P,Q,0,p,0,0,N,0,0,0,0,0,P,P,P,P,0,P,P,P,R,0,B,0,K,B,0,R,334.5
22455,r,n,b,q,k,b,0,r,p,p,0,p,p,Q,0,0,0,0,p,0,0,0,p,0,0,0,0,0,N,0,0,0,0,0,0,0,n,0,0,p,0,0,N,0,0,0,0,0,P,P,P,P,0,P,P,P,R,0,B,0,K,B,0,R,10111.0
22456,r,n,b,q,k,b,n,r,p,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,27.0
22457,r,n,b,q,k,b,n,r,p,p,0,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,p,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,N,B,Q,K,B,0,R,126.0
22458,r,n,b,q,k,b,n,r,p,0,0,p,p,p,p,p,0,0,0,0,0,0,0,0,0,p,p,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,132.0
22459,r,n,b,q,k,b,n,r,p,0,0,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,p,N,N,0,0,0,0,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,132.0
22460,r,n,0,q,k,b,n,r,p,0,0,p,p,p,p,p,b,0,0,0,0,0,0,0,0,0,p,N,N,0,0,0,0,p,0,0,0,0,0,0,0,0,0,P,0,0,0,0,P,P,P,0,P,P,P,P,R,0,B,Q,K,B,0,R,136.0
22461,r,n,0,q,k,b,n,r,p,0,0,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,p,N,N,0,0,0,0,p,0,0,0,0,0,0,0,0,0,P,0,0,0,0,P,P,P,0,0,P,P,P,R,0,B,Q,K,B,0,R,335.5
22462,r,n,q,0,k,b,n,r,p,0,0,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,p,N,N,0,0,Q,0,p,0,0,0,0,0,0,0,0,0,P,0,0,0,0,P,P,P,0,0,P,P,P,R,0,B,0,K,B,0,R,341.0
22463,r,n,q,0,k,b,n,r,p,0,0,0,p,Q,p,p,0,0,0,p,0,0,0,0,0,0,p,N,N,0,0,0,0,p,0,0,0,0,0,0,0,0,0,P,0,0,0,0,P,P,P,0,0,P,P,P,R,0,B,0,K,B,0,R,10713.5
22464,r,n,q,k,0,Q,n,r,p,0,0,0,p,0,p,p,0,0,0,p,0,0,0,0,0,0,p,N,N,0,0,0,0,p,0,0,0,0,0,0,0,0,0,P,0,0,0,0,P,P,P,0,0,P,P,P,R,0,B,0,K,B,0,R,10713.5
22465,r,n,b,q,k,b,n,r,p,p,p,p,p,p,p,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,N,R,27.0
22466,r,n,b,q,k,b,n,r,p,p,p,p,p,p,0,p,0,0,0,0,0,0,p,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,N,R,129.5
22467,r,n,b,q,k,b,n,r,p,0,p,p,p,p,0,p,0,0,0,0,0,0,p,0,0,p,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,136.5
22468,r,n,b,q,k,b,n,r,p,0,p,p,0,p,0,p,0,0,0,0,0,0,p,0,0,p,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,240.5
22469,r,n,0,q,k,b,n,r,p,b,p,p,0,p,0,p,0,0,0,0,0,0,p,0,0,p,0,0,N,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,P,P,R,0,B,Q,K,B,0,R,236.0
22470,r,n,0,q,k,b,n,r,p,0,p,p,0,p,0,p,0,0,0,0,0,0,p,0,0,p,0,0,N,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,B,P,R,0,B,Q,K,0,0,R,442.0
22471,B,0,0,q,k,b,n,r,p,0,p,p,0,p,0,p,n,0,0,0,0,0,p,0,0,p,0,0,N,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,0,P,R,0,B,Q,K,0,0,R,644.5
22472,q,0,0,0,k,b,n,r,p,0,p,p,0,p,0,p,n,0,0,0,0,0,p,0,0,p,0,0,N,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,P,P,P,P,P,P,0,P,R,0,B,Q,0,R,K,0,640.5
22473,q,0,0,0,k,b,n,r,p,0,p,p,0,p,0,p,0,0,0,0,0,0,p,0,0,p,0,0,N,0,0,0,0,n,0,0,0,N,0,0,P,0,0,0,0,0,0,0,0,P,P,P,P,P,0,P,R,0,B,Q,0,R,K,0,647.5
22474,q,0,0,0,k,b,n,r,p,0,p,p,0,p,0,p,0,0,0,0,0,0,p,0,0,p,0,0,N,0,0,0,0,0,0,0,0,N,0,0,P,0,0,0,0,0,0,0,0,P,Q,P,P,P,0,P,R,0,B,0,0,R,K,0,836.5
